id,department,question,expected_behavior,expected_answer,model_answer,retrieved_document,retrieved_section,correct,retrieval_accuracy,answer_relevance,groundedness,faithfulness,out_of_scope_detection,multi_hop_success,latency_ms,confidence,all_sources,notes
Q126,Legal,When is an NDA usually required before sharing confidential information?,IN_SCOPE,An approved NDA is usually required before confidential information is shared with an external party.,Sales and partnership discussions where either party will disclose non-public information.,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,2.1 When an NDA is required,correct,1.0,0.43085605281913386,0.8,0.43085605281913386,0.0,0.0,1129,0.661,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.1 When an NDA is required"", ""relevance_score"": 0.7104}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.2 Types of NDA"", ""relevance_score"": 0.6394}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""1.2 Scope"", ""relevance_score"": 0.6333}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.5094}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.4142}]",
Q127,Legal,Can you help me with when is an nda usually required before sharing confidential information?,IN_SCOPE,An approved NDA is usually required before confidential information is shared with an external party.,"When an NDA is required An approved NDA must be in place **before** confidential information is shared, in situations including: - Sales and partnership discussions where either party will disclose non-public information. - Vendor and supplier engagements involving access to Nexus systems or data. - Evaluations, proofs of concept, and pilots of NexusFlow with a prospective customer. - Any exchange with an external party where non-public technical, product, financial, or customer information will be shared.",NEXUS_LEGAL_COMPLIANCE_MANUAL.md,2.1 When an NDA is required,correct,1.0,0.8215544286519041,0.8,0.8215544286519041,0.0,0.0,3874,0.667,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.1 When an NDA is required"", ""relevance_score"": 0.7146}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.2 Types of NDA"", ""relevance_score"": 0.6445}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""1.2 Scope"", ""relevance_score"": 0.6411}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.5331}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.4325}]",
Q128,Legal,What should I do if when is an nda usually required before sharing confidential information?,IN_SCOPE,An approved NDA is usually required before confidential information is shared with an external party.,Sales and partnership discussions where either party will disclose non-public information.,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,2.1 When an NDA is required,correct,1.0,0.43085605281913386,0.8,0.43085605281913386,0.0,0.0,1279,0.608,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.1 When an NDA is required"", ""relevance_score"": 0.6675}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""1.2 Scope"", ""relevance_score"": 0.5799}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.2 Types of NDA"", ""relevance_score"": 0.5766}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""4.2 Handling obligations"", ""relevance_score"": 0.5059}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.3638}]",
Q129,Legal,Who owns work created by employees within the scope of employment?,IN_SCOPE,Nexus owns employee work product created within the scope of employment.,Nexus,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,3.1 Ownership of work product,correct,1.0,0.5572421385921357,0.8,0.5572421385921357,0.0,0.0,769,0.345,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.5271}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Legal Questions"", ""relevance_score"": 0.2939}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""Related documents"", ""relevance_score"": 0.2137}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""3. Employee Categories"", ""relevance_score"": 0.2099}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Nexus Technologies \u2014 General Company Policies"", ""relevance_score"": 0.1972}]",
Q130,Legal,Can you help me with who owns work created by employees within the scope of employment?,IN_SCOPE,Nexus owns employee work product created within the scope of employment.,Nexus owns employee work product created within the scope of employment. See Legal & Compliance Manual 3.1.,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,3.1 Ownership of work product,correct,1.0,0.9657533683419571,0.8,0.9657533683419571,0.0,0.0,1359,0.338,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.4996}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Legal Questions"", ""relevance_score"": 0.3041}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.2102}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Nexus Technologies \u2014 General Company Policies"", ""relevance_score"": 0.2072}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""Related documents"", ""relevance_score"": 0.1925}]",
Q131,Legal,What should I do if who owns work created by employees within the scope of employment?,IN_SCOPE,Nexus owns employee work product created within the scope of employment.,I built something useful on the side that relates to my work. Who owns it?,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,3.1 Ownership of work product,correct,1.0,0.3963642127961049,0.8,0.3963642127961049,0.0,0.0,1203,0.254,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.39}, {""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""Legal Questions"", ""relevance_score"": 0.2223}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.1493}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.4 Duration and survival"", ""relevance_score"": 0.0909}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.2 Inventions and patents"", ""relevance_score"": 0.0887}]",
Q132,Legal,Can employees sign contracts on behalf of Nexus?,IN_SCOPE,Only authorized signatories may execute contracts on behalf of Nexus.,Only authorized signatories may execute contracts. Approval authority does not equal signature authority. See Legal & Compliance Manual 5.1.,COMPANY_FAQ.md,General Policy Questions,incorrect,0.0,0.6355710982897822,0.4,0.6355710982897822,0.0,0.0,1553,0.613,"[{""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""General Policy Questions"", ""relevance_score"": 0.7085}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5. Contract Approval"", ""relevance_score"": 0.6131}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.5182}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""11.1 Foundations"", ""relevance_score"": 0.4667}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.4641}]",
Q133,Legal,Can you help me with can employees sign contracts on behalf of nexus?,IN_SCOPE,Only authorized signatories may execute contracts on behalf of Nexus.,Only authorized signatories may execute contracts. Approval authority does not equal signature authority. See Legal & Compliance Manual 5.1.,COMPANY_FAQ.md,General Policy Questions,incorrect,0.0,0.6355710982897822,0.4,0.6355710982897822,0.0,0.0,1441,0.631,"[{""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""General Policy Questions"", ""relevance_score"": 0.7296}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5. Contract Approval"", ""relevance_score"": 0.6085}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.5544}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""11.1 Foundations"", ""relevance_score"": 0.4853}, {""source"": ""GLOSSARY .md"", ""department"": ""shared"", ""section"": null, ""relevance_score"": 0.4557}]",
Q134,Legal,What should I do if can employees sign contracts on behalf of nexus?,IN_SCOPE,Only authorized signatories may execute contracts on behalf of Nexus.,Only authorized signatories may execute contracts. Approval authority does not equal signature authority. See Legal & Compliance Manual 5.1.,COMPANY_FAQ.md,General Policy Questions,incorrect,0.0,0.6355710982897822,0.4,0.6355710982897822,0.0,0.0,1549,0.591,"[{""source"": ""COMPANY_FAQ.md"", ""department"": ""shared"", ""section"": ""General Policy Questions"", ""relevance_score"": 0.6829}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5. Contract Approval"", ""relevance_score"": 0.5793}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.5116}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": ""11.1 Foundations"", ""relevance_score"": 0.4856}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.4309}]",
Q135,Legal,What if a contract uses non-standard legal terms?,IN_SCOPE,Non-standard legal terms should be reviewed by Legal & Compliance before signature.,"Legal reviews non-standard terms.** Any deviation from approved templates — unusual liability, indemnity, IP, data, or governing-law terms — requires Legal & Compliance review before signature.",NEXUS_LEGAL_COMPLIANCE_MANUAL.md,5.5 Workflow,correct,1.0,0.8561942552530606,0.8,0.8561942552530606,0.0,0.0,1984,0.215,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.5 Workflow"", ""relevance_score"": 0.2313}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.2119}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.2013}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.3 Standard terms and approval"", ""relevance_score"": 0.1335}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""2.2 Types of NDA"", ""relevance_score"": 0.1321}]",
Q136,Legal,Can you help me with what if a contract uses non-standard legal terms?,IN_SCOPE,Non-standard legal terms should be reviewed by Legal & Compliance before signature.,Review,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,5.5 Workflow,correct,1.0,0.20166690279713842,0.8,0.20166690279713842,0.0,0.0,807,0.254,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.5 Workflow"", ""relevance_score"": 0.2805}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.2559}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.2252}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.2 Commercial (customer) contract approval"", ""relevance_score"": 0.1843}, {""source"": ""NEXUS_HR_POLICY_MANUAL.md"", ""department"": ""hr"", ""section"": null, ""relevance_score"": 0.1836}]",
Q137,Legal,What should I do if what if a contract uses non-standard legal terms?,IN_SCOPE,Non-standard legal terms should be reviewed by Legal & Compliance before signature.,**Review**,NEXUS_LEGAL_COMPLIANCE_MANUAL.md,5.5 Workflow,incorrect,1.0,0.17673022239976008,0.8,0.17673022239976008,0.0,0.0,873,0.211,"[{""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.5 Workflow"", ""relevance_score"": 0.2522}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.1907}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""5.1 Core principles"", ""relevance_score"": 0.1894}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""10.6 Accessibility and employment law"", ""relevance_score"": 0.1574}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": null, ""relevance_score"": 0.1471}]",
Q138,Legal,Can I import third-party code into a product without permission?,IN_SCOPE,Third-party code or copyrighted material should not be imported without a valid license or permission.,"Employees must not import third-party code, content, designs, or copyrighted material into Nexus products or materials without a valid license or permission.",Nexus_Technologies_IT_Policy.md,6. Software Installation,incorrect,0.0,0.6962564809685924,0.4,0.6962564809685924,0.0,0.0,1789,0.125,"[{""source"": ""Nexus_Technologies_IT_Policy.md"", ""department"": ""it"", ""section"": ""6. Software Installation"", ""relevance_score"": 0.1371}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.4 Third-party IP"", ""relevance_score"": 0.1196}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.3 Open-source software"", ""relevance_score"": 0.1171}, {""source"": ""NEXUS_LEGAL_COMPLIANCE_MANUAL.md"", ""department"": ""legal"", ""section"": ""3.1 Ownership of work product"", ""relevance_score"": 0.085}, {""source"": ""General_Company_Policies.md"", ""department"": ""finance"", ""section"": ""Any new AI tool requested for department use must go through the IT Security review and approval process before adoption (see **IT Policy** \u2014 Software Approval)."", ""relevance_score"": 0.0673}]",
